,LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
1139,1140,Dec,10,10:55:39,LabSZ,24949,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1140,1141,Dec,10,10:55:41,LabSZ,24949,Failed password for invalid user oracle from 183.62.140.253 port 47098 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1141,1142,Dec,10,10:55:41,LabSZ,24949,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1142,1143,Dec,10,10:55:41,LabSZ,24951,Invalid user test from 183.62.140.253,E13,Invalid user <*> from <*>
1143,1144,Dec,10,10:55:41,LabSZ,24951,input_userauth_request: invalid user test [preauth],E12,input_userauth_request: invalid user <*> [<*>]
1144,1145,Dec,10,10:55:41,LabSZ,24951,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user <*>
1145,1146,Dec,10,10:55:41,LabSZ,24951,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1146,1147,Dec,10,10:55:43,LabSZ,24951,Failed password for invalid user test from 183.62.140.253 port 47409 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1147,1148,Dec,10,10:55:43,LabSZ,24951,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1148,1149,Dec,10,10:55:43,LabSZ,24953,Invalid user oracle from 183.62.140.253,E13,Invalid user <*> from <*>
1149,1150,Dec,10,10:55:43,LabSZ,24953,input_userauth_request: invalid user oracle [preauth],E12,input_userauth_request: invalid user <*> [<*>]
1150,1151,Dec,10,10:55:43,LabSZ,24953,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user <*>
1151,1152,Dec,10,10:55:43,LabSZ,24953,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1152,1153,Dec,10,10:55:45,LabSZ,24953,Failed password for invalid user oracle from 183.62.140.253 port 47782 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1153,1154,Dec,10,10:55:45,LabSZ,24953,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1154,1155,Dec,10,10:55:45,LabSZ,24955,Invalid user ubuntu from 183.62.140.253,E13,Invalid user <*> from <*>
1155,1156,Dec,10,10:55:45,LabSZ,24955,input_userauth_request: invalid user ubuntu [preauth],E12,input_userauth_request: invalid user <*> [<*>]
1156,1157,Dec,10,10:55:45,LabSZ,24955,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user <*>
1157,1158,Dec,10,10:55:45,LabSZ,24955,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1158,1159,Dec,10,10:55:47,LabSZ,24955,Failed password for invalid user ubuntu from 183.62.140.253 port 48168 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1159,1160,Dec,10,10:55:47,LabSZ,24955,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1160,1161,Dec,10,10:55:47,LabSZ,24957,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=git,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1161,1162,Dec,10,10:55:49,LabSZ,24957,Failed password for git from 183.62.140.253 port 48527 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1162,1163,Dec,10,10:55:49,LabSZ,24957,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1163,1164,Dec,10,10:55:49,LabSZ,24959,Invalid user boot from 183.62.140.253,E13,Invalid user <*> from <*>
1164,1165,Dec,10,10:55:49,LabSZ,24959,input_userauth_request: invalid user boot [preauth],E12,input_userauth_request: invalid user <*> [<*>]
1165,1166,Dec,10,10:55:49,LabSZ,24959,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user <*>
1166,1167,Dec,10,10:55:49,LabSZ,24959,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1167,1168,Dec,10,10:55:51,LabSZ,24959,Failed password for invalid user boot from 183.62.140.253 port 48976 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1168,1169,Dec,10,10:55:51,LabSZ,24959,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1169,1170,Dec,10,10:55:52,LabSZ,24962,Invalid user 123456 from 183.62.140.253,E13,Invalid user <*> from <*>
1170,1171,Dec,10,10:55:52,LabSZ,24962,input_userauth_request: invalid user 123456 [preauth],E12,input_userauth_request: invalid user <*> [<*>]
1171,1172,Dec,10,10:55:52,LabSZ,24962,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user <*>
1172,1173,Dec,10,10:55:52,LabSZ,24962,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1173,1174,Dec,10,10:55:54,LabSZ,24962,Failed password for invalid user 123456 from 183.62.140.253 port 49425 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1174,1175,Dec,10,10:55:54,LabSZ,24962,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1175,1176,Dec,10,10:55:54,LabSZ,24964,Invalid user 123 from 183.62.140.253,E13,Invalid user <*> from <*>
1176,1177,Dec,10,10:55:54,LabSZ,24964,input_userauth_request: invalid user 123 [preauth],E12,input_userauth_request: invalid user <*> [<*>]
1177,1178,Dec,10,10:55:54,LabSZ,24964,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user <*>
1178,1179,Dec,10,10:55:54,LabSZ,24964,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
1179,1180,Dec,10,10:55:56,LabSZ,24964,Failed password for invalid user 123 from 183.62.140.253 port 49870 ssh2,E10,Failed password for invalid user <*> from <*> port <*> <*>
1180,1181,Dec,10,10:55:56,LabSZ,24964,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1181,1182,Dec,10,10:55:56,LabSZ,24966,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1182,1183,Dec,10,10:55:58,LabSZ,24966,Failed password for root from 183.62.140.253 port 50263 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1183,1184,Dec,10,10:55:58,LabSZ,24966,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1184,1185,Dec,10,10:55:58,LabSZ,24968,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1185,1186,Dec,10,10:56:00,LabSZ,24968,Failed password for root from 183.62.140.253 port 50726 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1186,1187,Dec,10,10:56:00,LabSZ,24968,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1187,1188,Dec,10,10:56:00,LabSZ,24970,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1188,1189,Dec,10,10:56:02,LabSZ,24970,Failed password for root from 183.62.140.253 port 51066 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1189,1190,Dec,10,10:56:02,LabSZ,24970,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1190,1191,Dec,10,10:56:02,LabSZ,24972,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1191,1192,Dec,10,10:56:04,LabSZ,24972,Failed password for root from 183.62.140.253 port 51502 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1192,1193,Dec,10,10:56:04,LabSZ,24972,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1193,1194,Dec,10,10:56:05,LabSZ,24975,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1194,1195,Dec,10,10:56:06,LabSZ,24975,Failed password for root from 183.62.140.253 port 51925 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1195,1196,Dec,10,10:56:06,LabSZ,24975,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1196,1197,Dec,10,10:56:07,LabSZ,24977,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1197,1198,Dec,10,10:56:08,LabSZ,24977,Failed password for root from 183.62.140.253 port 52269 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1198,1199,Dec,10,10:56:08,LabSZ,24977,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1199,1200,Dec,10,10:56:09,LabSZ,24979,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1200,1201,Dec,10,10:56:10,LabSZ,24979,Failed password for root from 183.62.140.253 port 52663 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1201,1202,Dec,10,10:56:10,LabSZ,24979,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1202,1203,Dec,10,10:56:10,LabSZ,24981,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1203,1204,Dec,10,10:56:12,LabSZ,24981,Failed password for root from 183.62.140.253 port 52962 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1204,1205,Dec,10,10:56:12,LabSZ,24981,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1205,1206,Dec,10,10:56:12,LabSZ,24983,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1206,1207,Dec,10,10:56:14,LabSZ,24983,Failed password for root from 183.62.140.253 port 53309 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1207,1208,Dec,10,10:56:14,LabSZ,24983,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1208,1209,Dec,10,10:56:14,LabSZ,24985,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1209,1210,Dec,10,10:56:16,LabSZ,24985,Failed password for root from 183.62.140.253 port 53697 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1210,1211,Dec,10,10:56:16,LabSZ,24985,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1211,1212,Dec,10,10:56:16,LabSZ,24987,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1212,1213,Dec,10,10:56:18,LabSZ,24987,Failed password for root from 183.62.140.253 port 54137 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1213,1214,Dec,10,10:56:18,LabSZ,24987,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1214,1215,Dec,10,10:56:18,LabSZ,24989,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1215,1216,Dec,10,10:56:20,LabSZ,24989,Failed password for root from 183.62.140.253 port 54466 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1216,1217,Dec,10,10:56:20,LabSZ,24989,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1217,1218,Dec,10,10:56:21,LabSZ,24992,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1218,1219,Dec,10,10:56:22,LabSZ,24992,Failed password for root from 183.62.140.253 port 54954 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1219,1220,Dec,10,10:56:22,LabSZ,24992,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1220,1221,Dec,10,10:56:22,LabSZ,24994,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1221,1222,Dec,10,10:56:24,LabSZ,24994,Failed password for root from 183.62.140.253 port 55249 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1222,1223,Dec,10,10:56:24,LabSZ,24994,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1223,1224,Dec,10,10:56:24,LabSZ,24997,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1224,1225,Dec,10,10:56:27,LabSZ,24997,Failed password for root from 183.62.140.253 port 55676 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1225,1226,Dec,10,10:56:27,LabSZ,24997,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1226,1227,Dec,10,10:56:27,LabSZ,24999,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1227,1228,Dec,10,10:56:29,LabSZ,24999,Failed password for root from 183.62.140.253 port 56091 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1228,1229,Dec,10,10:56:29,LabSZ,24999,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1229,1230,Dec,10,10:56:29,LabSZ,25002,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1230,1231,Dec,10,10:56:30,LabSZ,25002,Failed password for root from 183.62.140.253 port 56499 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1231,1232,Dec,10,10:56:31,LabSZ,25002,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1232,1233,Dec,10,10:56:31,LabSZ,25004,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1233,1234,Dec,10,10:56:33,LabSZ,25004,Failed password for root from 183.62.140.253 port 56850 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1234,1235,Dec,10,10:56:33,LabSZ,25004,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1235,1236,Dec,10,10:56:33,LabSZ,25006,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1236,1237,Dec,10,10:56:35,LabSZ,25006,Failed password for root from 183.62.140.253 port 57292 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1237,1238,Dec,10,10:56:35,LabSZ,25006,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1238,1239,Dec,10,10:56:35,LabSZ,25008,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1239,1240,Dec,10,10:56:37,LabSZ,25008,Failed password for root from 183.62.140.253 port 57660 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1240,1241,Dec,10,10:56:37,LabSZ,25008,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1241,1242,Dec,10,10:56:37,LabSZ,25010,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1242,1243,Dec,10,10:56:39,LabSZ,25010,Failed password for root from 183.62.140.253 port 58028 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1243,1244,Dec,10,10:56:39,LabSZ,25010,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
1244,1245,Dec,10,10:56:40,LabSZ,25012,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>
1245,1246,Dec,10,10:56:41,LabSZ,25012,Failed password for root from 183.62.140.253 port 58556 ssh2,E9,Failed password for <*> from <*> port <*> <*>
1246,1247,Dec,10,10:56:41,LabSZ,25012,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [<*>]
