,LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
966,967,03-17,16:15:07.847,1702,8671,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
967,968,03-17,16:15:07.847,1702,8671,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""<*>""."
968,969,03-17,16:15:07.853,1702,2395,D,PowerManagerService,"acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
969,970,03-17,16:15:07.854,1702,2395,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
970,971,03-17,16:15:07.856,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
971,972,03-17,16:15:07.859,1702,17621,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
972,973,03-17,16:15:07.861,1702,1736,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
973,974,03-17,16:15:07.862,1702,27353,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
974,975,03-17,16:15:07.902,1702,2555,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
975,976,03-17,16:15:07.969,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...
976,977,03-17,16:15:07.969,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:<*>
977,978,03-17,16:15:08.022,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...
978,979,03-17,16:15:08.023,2626,2839,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:<*>
979,980,03-17,16:15:08.055,1702,3694,D,PowerManagerService,"release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
980,981,03-17,16:15:08.056,1702,3694,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
981,982,03-17,16:15:08.056,1702,3694,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""<*>""."
982,983,03-17,16:15:08.059,3664,3807,D,TelephonyManager,getNeighboringCellInfo calling app is com.amap.android.ams,E54,getNeighboringCellInfo calling app is <*>
983,984,03-17,16:15:08.062,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...
984,985,03-17,16:15:08.063,2626,2839,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:<*>
985,986,03-17,16:15:08.066,1702,2644,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
986,987,03-17,16:15:08.066,1702,2644,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""<*>""."
987,988,03-17,16:15:08.076,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
988,989,03-17,16:15:08.076,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""<*>""."
989,990,03-17,16:15:08.080,2626,3848,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...
990,991,03-17,16:15:08.080,2626,3848,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:<*>
991,992,03-17,16:15:08.089,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...
992,993,03-17,16:15:08.089,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:<*>
993,994,03-17,16:15:11.325,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
994,995,03-17,16:15:11.325,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
995,996,03-17,16:15:11.325,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
996,997,03-17,16:15:15.843,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
997,998,03-17,16:15:15.844,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
998,999,03-17,16:15:15.844,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
999,1000,03-17,16:15:18.834,1702,27357,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1000,1001,03-17,16:15:18.856,28601,28601,V,AudioManager,unregisterAudioFocusListener...,E153,unregisterAudioFocusListener...
1001,1002,03-17,16:15:18.856,28601,28601,I,AudioManager,abandonAudioFocus,E9,abandonAudioFocus
1002,1003,03-17,16:15:18.859,28601,12278,I,MediaPlayer,"[HSM] stayAwake false uid: 10111, pid: 28601",E4,"[HSM] stayAwake <*> uid: <*>, pid: <*>"
1003,1004,03-17,16:15:18.866,28601,12278,I,MediaPlayer,Pid:28601 MediaPlayer destructor,E98,Pid:<*> MediaPlayer destructor
1004,1005,03-17,16:15:19.879,1702,2555,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1005,1006,03-17,16:15:19.882,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1006,1007,03-17,16:15:19.986,1702,3693,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,E147,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=<*>
1007,1008,03-17,16:15:19.986,1702,3693,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,E146,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=<*>
1008,1009,03-17,16:15:19.992,1702,2644,I,ActivityManager,Process com.tencent.mobileqq:qzone (pid 12236) has died,E101,Process <*> (pid <*>) has died
1009,1010,03-17,16:15:19.992,1702,2644,D,ActivityManager,cleanUpApplicationRecord -- 12236,E36,cleanUpApplicationRecord -- <*>
1010,1011,03-17,16:15:19.993,1702,2644,W,ActivityManager,Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in 1000ms,E117,Scheduling restart of crashed service <*> in <*>
1011,1012,03-17,16:15:19.993,1702,2644,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 12236, restart: false",E37,"cleanUpApplicationRecordLocked, pid: <*>, restart: <*>"
1012,1013,03-17,16:15:19.993,1702,2644,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 12236, euid: 0",E38,"cleanUpApplicationRecordLocked, reset pid: <*>, euid: <*>"
1013,1014,03-17,16:15:20.000,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output
1014,1015,03-17,16:15:20.118,23650,23685,V,AudioManager,isMusicActive...,E72,isMusicActive...
1015,1016,03-17,16:15:20.357,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1016,1017,03-17,16:15:20.357,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1017,1018,03-17,16:15:20.357,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1018,1019,03-17,16:15:20.661,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1019,1020,03-17,16:15:20.661,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1020,1021,03-17,16:15:20.661,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1021,1022,03-17,16:15:20.963,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1022,1023,03-17,16:15:20.963,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1023,1024,03-17,16:15:20.963,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1024,1025,03-17,16:15:20.995,1702,1765,I,ActivityManager,"new Process app=ProcessRecord{6eaaf00 0:com.tencent.mobileqq:qzone/u0a111}, name: com.tencent.mobileqq:qzone, euid: 0",E83,"new Process app=ProcessRecord{<*> <*>}, name: <*>, euid: <*>"
1025,1026,03-17,16:15:21.065,1702,1765,I,ActivityManager,Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,E138,Start proc <*> for service <*>
1026,1027,03-17,16:15:21.126,1702,2250,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 13003",E15,"ActivityManagerService,attachApplication,callingPid = <*>"
1027,1028,03-17,16:15:21.207,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1028,1029,03-17,16:15:21.230,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1029,1030,03-17,16:15:21.264,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1030,1031,03-17,16:15:21.264,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1031,1032,03-17,16:15:21.264,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1032,1033,03-17,16:15:21.323,1702,14638,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1033,1034,03-17,16:15:21.566,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1034,1035,03-17,16:15:21.566,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1035,1036,03-17,16:15:21.566,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1036,1037,03-17,16:15:21.868,1702,8671,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1037,1038,03-17,16:15:22.067,1702,8303,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1038,1039,03-17,16:15:22.073,1702,2395,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1039,1040,03-17,16:15:22.122,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1040,1041,03-17,16:15:22.136,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1041,1042,03-17,16:15:22.149,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1042,1043,03-17,16:15:22.152,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1043,1044,03-17,16:15:22.154,1702,2113,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1044,1045,03-17,16:15:22.176,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1045,1046,03-17,16:15:22.259,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1046,1047,03-17,16:15:22.425,1702,3137,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1047,1048,03-17,16:15:22.517,1702,17630,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1048,1049,03-17,16:15:23.375,1702,3694,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1049,1050,03-17,16:15:24.642,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1050,1051,03-17,16:15:24.872,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1051,1052,03-17,16:15:24.873,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1052,1053,03-17,16:15:24.873,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1053,1054,03-17,16:15:25.011,1702,2556,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output
1054,1055,03-17,16:15:25.015,1702,17622,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output
1055,1056,03-17,16:15:25.020,1702,14640,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output
1056,1057,03-17,16:15:25.046,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
1057,1058,03-17,16:15:25.163,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261949797, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
1058,1059,03-17,16:15:25.164,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1059,1060,03-17,16:15:25.167,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
1060,1061,03-17,16:15:25.170,1702,14638,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,E68,interceptKeyTq keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down <*> canceled <*>
1061,1062,03-17,16:15:25.170,1702,14638,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>"
1062,1063,03-17,16:15:25.171,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261949805, event=1, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
1063,1064,03-17,16:15:25.171,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1064,1065,03-17,16:15:25.196,1702,3693,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>
1065,1066,03-17,16:15:25.201,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1066,1067,03-17,16:15:25.201,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
