Date,Time,Level,Component,Content,EventId,EventTemplate
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_13 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:94796+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_14 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:102088+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 48, boot = 8, init = 35, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_10 stored as bytes in memory (estimated size 948.0 B, free 813.1 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 48, boot = 10, init = 33, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_11 stored as bytes in memory (estimated size 920.0 B, free 814.0 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 51, boot = 3, init = 43, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_13 stored as bytes in memory (estimated size 912.0 B, free 814.9 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 56, boot = 10, init = 40, finish = 6",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 58, boot = 13, init = 40, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_12 stored as bytes in memory (estimated size 852.0 B, free 815.8 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_14 stored as bytes in memory (estimated size 834.0 B, free 816.6 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = 17, init = 24, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1215,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 15.0 in stage 26.0 (TID 1215),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_15 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:109380+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 41, boot = 21, init = 20, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 18, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.Executor,Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1216,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 16.0 in stage 26.0 (TID 1216),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 40, boot = 22, init = 18, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1217,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 24, init = 14, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Running task 17.0 in stage 26.0 (TID 1217),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_16 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:116672+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,executor.Executor,Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.Executor,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_17 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:123964+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1218,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 18.0 in stage 26.0 (TID 1218),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1219,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 19.0 in stage 26.0 (TID 1219),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_18 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:131256+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_19 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:138548+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 49, boot = 16, init = 28, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_15 stored as bytes in memory (estimated size 913.0 B, free 817.5 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 53, boot = 14, init = 34, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 52, boot = 13, init = 34, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_16 stored as bytes in memory (estimated size 748.0 B, free 818.2 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_17 stored as bytes in memory (estimated size 836.0 B, free 819.0 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 50, boot = 7, init = 38, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 52, boot = 2, init = 45, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_19 stored as bytes in memory (estimated size 920.0 B, free 819.9 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_18 stored as bytes in memory (estimated size 955.0 B, free 820.8 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 16, init = 22, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1220,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 20.0 in stage 26.0 (TID 1220),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_20 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:145840+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 24, init = 14, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 43, boot = 23, init = 19, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.Executor,Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1221,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 21.0 in stage 26.0 (TID 1221),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1222,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 22.0 in stage 26.0 (TID 1222),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_21 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:153132+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_22 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:160424+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 20, init = 18, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 41, boot = 20, init = 21, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.Executor,Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1223,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 23.0 in stage 26.0 (TID 1223),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1224,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 24.0 in stage 26.0 (TID 1224),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_23 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:167716+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_24 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 47, boot = 5, init = 37, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_20 stored as bytes in memory (estimated size 917.0 B, free 821.7 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 53, boot = 15, init = 33, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 54, boot = 17, init = 32, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_22 stored as bytes in memory (estimated size 737.0 B, free 822.5 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_21 stored as bytes in memory (estimated size 922.0 B, free 823.4 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 50, boot = 4, init = 41, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 54, boot = 8, init = 41, finish = 5",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_24 stored as bytes in memory (estimated size 858.0 B, free 824.2 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 40, boot = 13, init = 26, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_23 stored as bytes in memory (estimated size 914.0 B, free 825.1 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1225,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 25.0 in stage 26.0 (TID 1225),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_25 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:182300+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = 26, init = 16, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 23, init = 16, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,executor.Executor,Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.Executor,Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1226,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 26.0 in stage 26.0 (TID 1226),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1227,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 27.0 in stage 26.0 (TID 1227),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_26 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:189592+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 21, init = 17, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = 20, init = 22, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_27 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:196884+7292,E8,Input split: hdfs://[IP]:[NUM]/pjhe/logs/2kSOSP.log:[NUM]+[NUM]
17/06/09,20:11:08,INFO,executor.Executor,Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.Executor,Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1228,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 28.0 in stage 26.0 (TID 1228),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1229,E2,Got assigned task [NUM]
17/06/09,20:11:08,INFO,executor.Executor,Running task 29.0 in stage 26.0 (TID 1229),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_28 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
